MemTotal:         432280 kB
MemFree:          274432 kB
MemAvailable:     320700 kB
Buffers:           11132 kB
Cached:            52000 kB
SwapCached:            0 kB
Active:           102216 kB
Inactive:          32328 kB
Active(anon):      72048 kB
Inactive(anon):    14020 kB
Active(file):      30168 kB
Inactive(file):    18308 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         71428 kB
Mapped:            22836 kB
Shmem:             14656 kB
Slab:              15004 kB
SReclaimable:       8288 kB
SUnreclaim:         6716 kB
KernelStack:        1216 kB
PageTables:         2472 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216140 kB
Committed_AS:     265912 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
