MemTotal:         432268 kB
MemFree:          276204 kB
MemAvailable:     322880 kB
Buffers:           11336 kB
Cached:            52384 kB
SwapCached:            0 kB
Active:           100540 kB
Inactive:          32740 kB
Active(anon):      70224 kB
Inactive(anon):    14020 kB
Active(file):      30316 kB
Inactive(file):    18720 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         69576 kB
Mapped:            23608 kB
Shmem:             14684 kB
Slab:              14900 kB
SReclaimable:       8136 kB
SUnreclaim:         6764 kB
KernelStack:        1152 kB
PageTables:         2312 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216132 kB
Committed_AS:     263200 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
