MemTotal:         432268 kB
MemFree:          276220 kB
MemAvailable:     323028 kB
Buffers:           11336 kB
Cached:            52396 kB
SwapCached:            0 kB
Active:           103488 kB
Inactive:          29820 kB
Active(anon):      70848 kB
Inactive(anon):    13416 kB
Active(file):      32640 kB
Inactive(file):    16404 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         69592 kB
Mapped:            23640 kB
Shmem:             14688 kB
Slab:              15008 kB
SReclaimable:       8260 kB
SUnreclaim:         6748 kB
KernelStack:        1152 kB
PageTables:         2312 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216132 kB
Committed_AS:     263184 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
