MemTotal:         432252 kB
MemFree:          218960 kB
MemAvailable:     327268 kB
Buffers:           33172 kB
Cached:            85456 kB
SwapCached:            0 kB
Active:           163752 kB
Inactive:          22268 kB
Active(anon):      69872 kB
Inactive(anon):     6468 kB
Active(file):      93880 kB
Inactive(file):    15800 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 4 kB
Writeback:             0 kB
AnonPages:         67408 kB
Mapped:            25880 kB
Shmem:              8948 kB
Slab:              17520 kB
SReclaimable:       9136 kB
SUnreclaim:         8384 kB
KernelStack:        1216 kB
PageTables:         2364 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216124 kB
Committed_AS:     236888 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
