MemTotal:         432268 kB
MemFree:          276748 kB
MemAvailable:     323400 kB
Buffers:           11348 kB
Cached:            52228 kB
SwapCached:            0 kB
Active:           101508 kB
Inactive:          31188 kB
Active(anon):      69652 kB
Inactive(anon):    14020 kB
Active(file):      31856 kB
Inactive(file):    17168 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         69136 kB
Mapped:            23288 kB
Shmem:             14552 kB
Slab:              14636 kB
SReclaimable:       8124 kB
SUnreclaim:         6512 kB
KernelStack:        1232 kB
PageTables:         2432 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216132 kB
Committed_AS:     262616 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
