MemTotal:         432332 kB
MemFree:          160264 kB
MemAvailable:     207556 kB
Buffers:           11012 kB
Cached:           125640 kB
SwapCached:            0 kB
Active:           186316 kB
Inactive:          59696 kB
Active(anon):     153112 kB
Inactive(anon):    45220 kB
Active(file):      33204 kB
Inactive(file):    14476 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:        109376 kB
Mapped:            32944 kB
Shmem:             88972 kB
Slab:              17264 kB
SReclaimable:      10108 kB
SUnreclaim:         7156 kB
KernelStack:        1248 kB
PageTables:         2684 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216164 kB
Committed_AS:     431596 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
