MemTotal:         432280 kB
MemFree:          264224 kB
MemAvailable:     310476 kB
Buffers:           11132 kB
Cached:            51960 kB
SwapCached:            0 kB
Active:           112088 kB
Inactive:          32264 kB
Active(anon):      81896 kB
Inactive(anon):    14016 kB
Active(file):      30192 kB
Inactive(file):    18248 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         81276 kB
Mapped:            22992 kB
Shmem:             14652 kB
Slab:              15540 kB
SReclaimable:       8308 kB
SUnreclaim:         7232 kB
KernelStack:        1208 kB
PageTables:         2480 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216140 kB
Committed_AS:     284220 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
