MemTotal:         432280 kB
MemFree:          275828 kB
MemAvailable:     322080 kB
Buffers:           11152 kB
Cached:            52000 kB
SwapCached:            0 kB
Active:           103280 kB
Inactive:          30044 kB
Active(anon):      70820 kB
Inactive(anon):    14016 kB
Active(file):      32460 kB
Inactive(file):    16028 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         70188 kB
Mapped:            22944 kB
Shmem:             14664 kB
Slab:              15024 kB
SReclaimable:       8260 kB
SUnreclaim:         6764 kB
KernelStack:        1192 kB
PageTables:         2348 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216140 kB
Committed_AS:     264328 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
