MemTotal:         432332 kB
MemFree:          203844 kB
MemAvailable:     249092 kB
Buffers:           10952 kB
Cached:           117132 kB
SwapCached:            0 kB
Active:           147880 kB
Inactive:          57956 kB
Active(anon):     115024 kB
Inactive(anon):    43228 kB
Active(file):      32856 kB
Inactive(file):    14728 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         77768 kB
Mapped:            24500 kB
Shmem:             80500 kB
Slab:              14832 kB
SReclaimable:       8160 kB
SUnreclaim:         6672 kB
KernelStack:        1168 kB
PageTables:         2340 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216164 kB
Committed_AS:     364396 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
