MemTotal:         432252 kB
MemFree:          285804 kB
MemAvailable:     329284 kB
Buffers:           11844 kB
Cached:            43496 kB
SwapCached:            0 kB
Active:            92900 kB
Inactive:          27300 kB
Active(anon):      65908 kB
Inactive(anon):     7820 kB
Active(file):      26992 kB
Inactive(file):    19480 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                12 kB
Writeback:             0 kB
AnonPages:         64876 kB
Mapped:            24424 kB
Shmem:              8868 kB
Slab:              16080 kB
SReclaimable:       7516 kB
SUnreclaim:         8564 kB
KernelStack:        1288 kB
PageTables:         2380 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216124 kB
Committed_AS:     225552 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
