MemTotal:         432276 kB
MemFree:          275152 kB
MemAvailable:     319516 kB
Buffers:           10884 kB
Cached:            51064 kB
SwapCached:            0 kB
Active:           105072 kB
Inactive:          29832 kB
Active(anon):      73708 kB
Inactive(anon):    13996 kB
Active(file):      31364 kB
Inactive(file):    15836 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         72972 kB
Mapped:            24752 kB
Shmem:             14748 kB
Slab:              14392 kB
SReclaimable:       7660 kB
SUnreclaim:         6732 kB
KernelStack:        1144 kB
PageTables:         2244 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216136 kB
Committed_AS:     280132 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
