MemTotal:         432244 kB
MemFree:          220864 kB
MemAvailable:     323024 kB
Buffers:           31696 kB
Cached:            81064 kB
SwapCached:            0 kB
Active:           161032 kB
Inactive:          22232 kB
Active(anon):      73140 kB
Inactive(anon):     6308 kB
Active(file):      87892 kB
Inactive(file):    15924 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                16 kB
Writeback:             0 kB
AnonPages:         70520 kB
Mapped:            25488 kB
Shmem:              8944 kB
Slab:              17924 kB
SReclaimable:       8852 kB
SUnreclaim:         9072 kB
KernelStack:        1232 kB
PageTables:         2336 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216120 kB
Committed_AS:     239976 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
