MemTotal:         432268 kB
MemFree:          275440 kB
MemAvailable:     321892 kB
Buffers:           11256 kB
Cached:            52044 kB
SwapCached:            0 kB
Active:           104224 kB
Inactive:          29884 kB
Active(anon):      71996 kB
Inactive(anon):    13448 kB
Active(file):      32228 kB
Inactive(file):    16436 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         70824 kB
Mapped:            23172 kB
Shmem:             14636 kB
Slab:              14740 kB
SReclaimable:       8284 kB
SUnreclaim:         6456 kB
KernelStack:        1168 kB
PageTables:         2392 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216132 kB
Committed_AS:     265116 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
