MemTotal:         432252 kB
MemFree:          284800 kB
MemAvailable:     328324 kB
Buffers:           11856 kB
Cached:            43500 kB
SwapCached:            0 kB
Active:            93824 kB
Inactive:          27180 kB
Active(anon):      66876 kB
Inactive(anon):     7640 kB
Active(file):      26948 kB
Inactive(file):    19540 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 8 kB
Writeback:             0 kB
AnonPages:         65664 kB
Mapped:            24732 kB
Shmem:              8868 kB
Slab:              16096 kB
SReclaimable:       7544 kB
SUnreclaim:         8552 kB
KernelStack:        1304 kB
PageTables:         2408 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216124 kB
Committed_AS:     227400 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
