MemTotal:         432932 kB
MemFree:          296960 kB
MemAvailable:     337160 kB
Buffers:           10424 kB
Cached:            42988 kB
SwapCached:            0 kB
Active:            92064 kB
Inactive:          25688 kB
Active(anon):      64500 kB
Inactive(anon):     8628 kB
Active(file):      27564 kB
Inactive(file):    17060 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         64352 kB
Mapped:            19392 kB
Shmem:              8788 kB
Slab:              10448 kB
SReclaimable:       5584 kB
SUnreclaim:         4864 kB
KernelStack:        1016 kB
PageTables:         2460 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216464 kB
Committed_AS:     280876 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
