MemTotal:         432268 kB
MemFree:          181328 kB
MemAvailable:     227272 kB
Buffers:           11264 kB
Cached:           150264 kB
SwapCached:            0 kB
Active:           145912 kB
Inactive:          82692 kB
Active(anon):     116120 kB
Inactive(anon):    64084 kB
Active(file):      29792 kB
Inactive(file):    18608 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         67092 kB
Mapped:            22560 kB
Shmem:            113128 kB
Slab:              14448 kB
SReclaimable:       8040 kB
SUnreclaim:         6408 kB
KernelStack:        1216 kB
PageTables:         2376 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216132 kB
Committed_AS:     357496 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
