MemTotal:         432332 kB
MemFree:          260700 kB
MemAvailable:     306168 kB
Buffers:           10892 kB
Cached:            52828 kB
SwapCached:            0 kB
Active:           116164 kB
Inactive:          31088 kB
Active(anon):      84160 kB
Inactive(anon):    15436 kB
Active(file):      32004 kB
Inactive(file):    15652 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         83544 kB
Mapped:            22132 kB
Shmem:             16064 kB
Slab:              15280 kB
SReclaimable:       8308 kB
SUnreclaim:         6972 kB
KernelStack:        1264 kB
PageTables:         3196 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216164 kB
Committed_AS:     282612 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
