MemTotal:         432252 kB
MemFree:          285012 kB
MemAvailable:     328468 kB
Buffers:           11828 kB
Cached:            43420 kB
SwapCached:            0 kB
Active:            95904 kB
Inactive:          25588 kB
Active(anon):      67280 kB
Inactive(anon):     7824 kB
Active(file):      28624 kB
Inactive(file):    17764 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                12 kB
Writeback:             0 kB
AnonPages:         66260 kB
Mapped:            24460 kB
Shmem:              8860 kB
Slab:              15588 kB
SReclaimable:       7576 kB
SUnreclaim:         8012 kB
KernelStack:        1320 kB
PageTables:         2492 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216124 kB
Committed_AS:     228356 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
