MemTotal:         432252 kB
MemFree:          226012 kB
MemAvailable:     330252 kB
Buffers:           31824 kB
Cached:            74520 kB
SwapCached:            0 kB
Active:           160064 kB
Inactive:          17552 kB
Active(anon):      71440 kB
Inactive(anon):      620 kB
Active(file):      88624 kB
Inactive(file):    16932 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                92 kB
Writeback:             0 kB
AnonPages:         71288 kB
Mapped:            23920 kB
Shmem:               788 kB
Slab:              18512 kB
SReclaimable:       9192 kB
SUnreclaim:         9320 kB
KernelStack:        1312 kB
PageTables:         2428 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216124 kB
Committed_AS:     241704 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
