MemTotal:         496816 kB
MemFree:          240908 kB
MemAvailable:     284556 kB
Buffers:           10920 kB
Cached:           148996 kB
SwapCached:            0 kB
Active:           160916 kB
Inactive:          74652 kB
Active(anon):     128880 kB
Inactive(anon):    59192 kB
Active(file):      32036 kB
Inactive(file):    15460 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         75668 kB
Mapped:            30604 kB
Shmem:            112420 kB
Slab:              13048 kB
SReclaimable:       7388 kB
SUnreclaim:         5660 kB
KernelStack:        1064 kB
PageTables:         1980 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      248408 kB
Committed_AS:     396896 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
