MemTotal:         497964 kB
MemFree:          298408 kB
MemAvailable:     341012 kB
Buffers:           10924 kB
Cached:            50440 kB
SwapCached:            0 kB
Active:           153000 kB
Inactive:          24428 kB
Active(anon):     122156 kB
Inactive(anon):     8672 kB
Active(file):      30844 kB
Inactive(file):    15756 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:        116076 kB
Mapped:            24380 kB
Shmem:             14764 kB
Slab:              14008 kB
SReclaimable:       7240 kB
SUnreclaim:         6768 kB
KernelStack:        1048 kB
PageTables:         2620 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      248980 kB
Committed_AS:     407736 kB
VmallocTotal:     524288 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
