MemTotal:         496816 kB
MemFree:          240652 kB
MemAvailable:     284308 kB
Buffers:           10920 kB
Cached:           149036 kB
SwapCached:            0 kB
Active:           162156 kB
Inactive:          73736 kB
Active(anon):     130120 kB
Inactive(anon):    58276 kB
Active(file):      32036 kB
Inactive(file):    15460 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         75952 kB
Mapped:            31592 kB
Shmem:            112460 kB
Slab:              13064 kB
SReclaimable:       7396 kB
SUnreclaim:         5668 kB
KernelStack:        1064 kB
PageTables:         1980 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      248408 kB
Committed_AS:     396936 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
