MemTotal:         432280 kB
MemFree:          273960 kB
MemAvailable:     320488 kB
Buffers:           11256 kB
Cached:            52224 kB
SwapCached:            0 kB
Active:           104840 kB
Inactive:          30084 kB
Active(anon):      73060 kB
Inactive(anon):    13244 kB
Active(file):      31780 kB
Inactive(file):    16840 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         71460 kB
Mapped:            24228 kB
Shmem:             14860 kB
Slab:              15348 kB
SReclaimable:       8404 kB
SUnreclaim:         6944 kB
KernelStack:        1184 kB
PageTables:         2412 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216140 kB
Committed_AS:     266004 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
