MemTotal:         432336 kB
MemFree:          274264 kB
MemAvailable:     318596 kB
Buffers:           10920 kB
Cached:            50748 kB
SwapCached:            0 kB
Active:           106456 kB
Inactive:          29788 kB
Active(anon):      75104 kB
Inactive(anon):    13964 kB
Active(file):      31352 kB
Inactive(file):    15824 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         74592 kB
Mapped:            21808 kB
Shmem:             14492 kB
Slab:              14084 kB
SReclaimable:       7652 kB
SUnreclaim:         6432 kB
KernelStack:        1184 kB
PageTables:         2312 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216168 kB
Committed_AS:     285436 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
