MemTotal:         432280 kB
MemFree:          274896 kB
MemAvailable:     321188 kB
Buffers:           11172 kB
Cached:            51984 kB
SwapCached:            0 kB
Active:           101648 kB
Inactive:          32376 kB
Active(anon):      71500 kB
Inactive(anon):    14020 kB
Active(file):      30148 kB
Inactive(file):    18356 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         70884 kB
Mapped:            22920 kB
Shmem:             14652 kB
Slab:              15044 kB
SReclaimable:       8284 kB
SUnreclaim:         6760 kB
KernelStack:        1216 kB
PageTables:         2456 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216140 kB
Committed_AS:     265528 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
