MemTotal:         496816 kB
MemFree:          239892 kB
MemAvailable:     283608 kB
Buffers:           10920 kB
Cached:           149104 kB
SwapCached:            0 kB
Active:           163680 kB
Inactive:          72832 kB
Active(anon):     131636 kB
Inactive(anon):    57368 kB
Active(file):      32044 kB
Inactive(file):    15464 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         76504 kB
Mapped:            32624 kB
Shmem:            112516 kB
Slab:              13112 kB
SReclaimable:       7444 kB
SUnreclaim:         5668 kB
KernelStack:        1080 kB
PageTables:         1988 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      248408 kB
Committed_AS:     405184 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
