MemTotal:         432332 kB
MemFree:          260840 kB
MemAvailable:     306324 kB
Buffers:           10892 kB
Cached:            52844 kB
SwapCached:            0 kB
Active:           116308 kB
Inactive:          31020 kB
Active(anon):      84240 kB
Inactive(anon):    15432 kB
Active(file):      32068 kB
Inactive(file):    15588 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         83604 kB
Mapped:            22204 kB
Shmem:             16080 kB
Slab:              15308 kB
SReclaimable:       8324 kB
SUnreclaim:         6984 kB
KernelStack:        1248 kB
PageTables:         3120 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216164 kB
Committed_AS:     290692 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
