MemTotal:         432932 kB
MemFree:          286652 kB
MemAvailable:     327300 kB
Buffers:           10392 kB
Cached:            49152 kB
SwapCached:            0 kB
Active:            98696 kB
Inactive:          28604 kB
Active(anon):      69776 kB
Inactive(anon):    12792 kB
Active(file):      28920 kB
Inactive(file):    15812 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         67768 kB
Mapped:            21012 kB
Shmem:             14812 kB
Slab:              11452 kB
SReclaimable:       6260 kB
SUnreclaim:         5192 kB
KernelStack:         952 kB
PageTables:         2320 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216464 kB
Committed_AS:     307708 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
