MemTotal:         497976 kB
MemFree:          262284 kB
MemAvailable:     302324 kB
Buffers:           10352 kB
Cached:           138416 kB
SwapCached:            0 kB
Active:           143104 kB
Inactive:          73668 kB
Active(anon):     112576 kB
Inactive(anon):    59464 kB
Active(file):      30528 kB
Inactive(file):    14204 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         68016 kB
Mapped:            20472 kB
Shmem:            104036 kB
Slab:              10796 kB
SReclaimable:       6060 kB
SUnreclaim:         4736 kB
KernelStack:        1072 kB
PageTables:         2600 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      248988 kB
Committed_AS:     406808 kB
VmallocTotal:     524288 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
