MemTotal:         432268 kB
MemFree:          181320 kB
MemAvailable:     227236 kB
Buffers:           11264 kB
Cached:           150268 kB
SwapCached:            0 kB
Active:           146116 kB
Inactive:          82512 kB
Active(anon):     116140 kB
Inactive(anon):    64088 kB
Active(file):      29976 kB
Inactive(file):    18424 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         67112 kB
Mapped:            22608 kB
Shmem:            113132 kB
Slab:              14420 kB
SReclaimable:       8012 kB
SUnreclaim:         6408 kB
KernelStack:        1224 kB
PageTables:         2388 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216132 kB
Committed_AS:     357500 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
