MemTotal:         432332 kB
MemFree:          160108 kB
MemAvailable:     207472 kB
Buffers:           11012 kB
Cached:           125692 kB
SwapCached:            0 kB
Active:           187604 kB
Inactive:          58468 kB
Active(anon):     154400 kB
Inactive(anon):    43992 kB
Active(file):      33204 kB
Inactive(file):    14476 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:        109384 kB
Mapped:            33164 kB
Shmem:             89024 kB
Slab:              17344 kB
SReclaimable:      10180 kB
SUnreclaim:         7164 kB
KernelStack:        1248 kB
PageTables:         2676 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216164 kB
Committed_AS:     431648 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
