MemTotal:         432932 kB
MemFree:          290980 kB
MemAvailable:     332008 kB
Buffers:           10584 kB
Cached:            43448 kB
SwapCached:            0 kB
Active:            99888 kB
Inactive:          22452 kB
Active(anon):      70080 kB
Inactive(anon):     7136 kB
Active(file):      29808 kB
Inactive(file):    15316 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         68320 kB
Mapped:            20552 kB
Shmem:              8908 kB
Slab:              11464 kB
SReclaimable:       6240 kB
SUnreclaim:         5224 kB
KernelStack:        1064 kB
PageTables:         2572 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216464 kB
Committed_AS:     289024 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
