MemTotal:         496816 kB
MemFree:          240048 kB
MemAvailable:     283736 kB
Buffers:           10920 kB
Cached:           149116 kB
SwapCached:            0 kB
Active:           164544 kB
Inactive:          71956 kB
Active(anon):     132500 kB
Inactive(anon):    56492 kB
Active(file):      32044 kB
Inactive(file):    15464 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         76480 kB
Mapped:            33456 kB
Shmem:            112528 kB
Slab:              13076 kB
SReclaimable:       7416 kB
SUnreclaim:         5660 kB
KernelStack:        1072 kB
PageTables:         1960 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      248408 kB
Committed_AS:     404720 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
