MemTotal:         496816 kB
MemFree:          325828 kB
MemAvailable:     369448 kB
Buffers:           10948 kB
Cached:            74944 kB
SwapCached:            0 kB
Active:           107868 kB
Inactive:          42816 kB
Active(anon):      76828 kB
Inactive(anon):    26392 kB
Active(file):      31040 kB
Inactive(file):    16424 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         64808 kB
Mapped:            22284 kB
Shmem:             38428 kB
Slab:              13164 kB
SReclaimable:       7392 kB
SUnreclaim:         5772 kB
KernelStack:        1152 kB
PageTables:         2048 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      248408 kB
Committed_AS:     303028 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
