MemTotal:         432280 kB
MemFree:          275340 kB
MemAvailable:     321588 kB
Buffers:           11144 kB
Cached:            51988 kB
SwapCached:            0 kB
Active:           103660 kB
Inactive:          30132 kB
Active(anon):      71296 kB
Inactive(anon):    14016 kB
Active(file):      32364 kB
Inactive(file):    16116 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         70676 kB
Mapped:            22740 kB
Shmem:             14652 kB
Slab:              15000 kB
SReclaimable:       8264 kB
SUnreclaim:         6736 kB
KernelStack:        1192 kB
PageTables:         2368 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216140 kB
Committed_AS:     265128 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
