MemTotal:         432240 kB
MemFree:          275304 kB
MemAvailable:     322364 kB
Buffers:           11268 kB
Cached:            52696 kB
SwapCached:            0 kB
Active:           104744 kB
Inactive:          28596 kB
Active(anon):      72240 kB
Inactive(anon):    11968 kB
Active(file):      32504 kB
Inactive(file):    16628 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         69388 kB
Mapped:            23968 kB
Shmem:             14832 kB
Slab:              15336 kB
SReclaimable:       8424 kB
SUnreclaim:         6912 kB
KernelStack:        1176 kB
PageTables:         2976 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216120 kB
Committed_AS:     265440 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
