MemTotal:         432244 kB
MemFree:          221420 kB
MemAvailable:     323528 kB
Buffers:           31708 kB
Cached:            81004 kB
SwapCached:            0 kB
Active:           158376 kB
Inactive:          24420 kB
Active(anon):      72864 kB
Inactive(anon):     6164 kB
Active(file):      85512 kB
Inactive(file):    18256 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                16 kB
Writeback:             0 kB
AnonPages:         70100 kB
Mapped:            25568 kB
Shmem:              8944 kB
Slab:              17980 kB
SReclaimable:       8848 kB
SUnreclaim:         9132 kB
KernelStack:        1296 kB
PageTables:         2292 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216120 kB
Committed_AS:     239976 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
