MemTotal:         432280 kB
MemFree:          263632 kB
MemAvailable:     310428 kB
Buffers:           11156 kB
Cached:            52280 kB
SwapCached:            0 kB
Active:           114616 kB
Inactive:          30016 kB
Active(anon):      81828 kB
Inactive(anon):    14016 kB
Active(file):      32788 kB
Inactive(file):    16000 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         81212 kB
Mapped:            22912 kB
Shmem:             14648 kB
Slab:              15788 kB
SReclaimable:       8504 kB
SUnreclaim:         7284 kB
KernelStack:        1224 kB
PageTables:         2480 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216140 kB
Committed_AS:     284404 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
