MemTotal:         432268 kB
MemFree:          279256 kB
MemAvailable:     325600 kB
Buffers:           11296 kB
Cached:            52164 kB
SwapCached:            0 kB
Active:           100808 kB
Inactive:          29960 kB
Active(anon):      68440 kB
Inactive(anon):    13428 kB
Active(file):      32368 kB
Inactive(file):    16532 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         67324 kB
Mapped:            22920 kB
Shmem:             14560 kB
Slab:              14620 kB
SReclaimable:       7940 kB
SUnreclaim:         6680 kB
KernelStack:        1160 kB
PageTables:         2192 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216132 kB
Committed_AS:     258616 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
