MemTotal:         432244 kB
MemFree:          221352 kB
MemAvailable:     323564 kB
Buffers:           31740 kB
Cached:            81068 kB
SwapCached:            0 kB
Active:           158320 kB
Inactive:          24676 kB
Active(anon):      72852 kB
Inactive(anon):     6280 kB
Active(file):      85468 kB
Inactive(file):    18396 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                12 kB
Writeback:             0 kB
AnonPages:         70204 kB
Mapped:            25688 kB
Shmem:              8944 kB
Slab:              18012 kB
SReclaimable:       8856 kB
SUnreclaim:         9156 kB
KernelStack:        1240 kB
PageTables:         2304 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216120 kB
Committed_AS:     239836 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
