MemTotal:         432248 kB
MemFree:          277528 kB
MemAvailable:     325956 kB
Buffers:           11432 kB
Cached:            53572 kB
SwapCached:            0 kB
Active:            95884 kB
Inactive:          36240 kB
Active(anon):      67512 kB
Inactive(anon):    14120 kB
Active(file):      28372 kB
Inactive(file):    22120 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         67136 kB
Mapped:            23804 kB
Shmem:             14512 kB
Slab:              15308 kB
SReclaimable:       8432 kB
SUnreclaim:         6876 kB
KernelStack:        1192 kB
PageTables:         2168 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216124 kB
Committed_AS:     250084 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
