MemTotal:         432268 kB
MemFree:          275192 kB
MemAvailable:     321492 kB
Buffers:           11280 kB
Cached:            52020 kB
SwapCached:            0 kB
Active:           101796 kB
Inactive:          32624 kB
Active(anon):      71728 kB
Inactive(anon):    14028 kB
Active(file):      30068 kB
Inactive(file):    18596 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         71136 kB
Mapped:            23276 kB
Shmem:             14636 kB
Slab:              14656 kB
SReclaimable:       8132 kB
SUnreclaim:         6524 kB
KernelStack:        1168 kB
PageTables:         2344 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216132 kB
Committed_AS:     265648 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
