MemTotal:         496816 kB
MemFree:          252376 kB
MemAvailable:     295904 kB
Buffers:           10920 kB
Cached:           140760 kB
SwapCached:            0 kB
Active:           153728 kB
Inactive:          70788 kB
Active(anon):     121704 kB
Inactive(anon):    55324 kB
Active(file):      32024 kB
Inactive(file):    15464 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         72852 kB
Mapped:            26028 kB
Shmem:            104192 kB
Slab:              12896 kB
SReclaimable:       7276 kB
SUnreclaim:         5620 kB
KernelStack:        1040 kB
PageTables:         1888 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      248408 kB
Committed_AS:     378512 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
