MemTotal:         432244 kB
MemFree:          219432 kB
MemAvailable:     323560 kB
Buffers:           32060 kB
Cached:            82504 kB
SwapCached:            0 kB
Active:           164268 kB
Inactive:          20108 kB
Active(anon):      72468 kB
Inactive(anon):     6300 kB
Active(file):      91800 kB
Inactive(file):    13808 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                12 kB
Writeback:             0 kB
AnonPages:         69828 kB
Mapped:            26400 kB
Shmem:              8956 kB
Slab:              18168 kB
SReclaimable:       9028 kB
SUnreclaim:         9140 kB
KernelStack:        1272 kB
PageTables:         2448 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      216120 kB
Committed_AS:     231484 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
