MemTotal:         496816 kB
MemFree:          251156 kB
MemAvailable:     294724 kB
Buffers:           10920 kB
Cached:           140840 kB
SwapCached:            0 kB
Active:           155896 kB
Inactive:          69668 kB
Active(anon):     123860 kB
Inactive(anon):    54208 kB
Active(file):      32036 kB
Inactive(file):    15460 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         73820 kB
Mapped:            27092 kB
Shmem:            104264 kB
Slab:              12944 kB
SReclaimable:       7308 kB
SUnreclaim:         5636 kB
KernelStack:        1048 kB
PageTables:         1908 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      248408 kB
Committed_AS:     379308 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
